Age,Workclass,FinalWeight,Education,EducationNum,MaritalStatus,Occupation,Relationship,Race,Sex,Hours-Per-Week,Native Country,Income,age_hours_interaction
22, Private,127768, Some-college,10, Never-married, Other-service, Own-child, White, Male,32, United-States, >50K,704
41, Private,252986, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,48, United-States, >50K,1968
20, Private,380544, Assoc-acdm,12, Never-married, Transport-moving, Own-child, White, Male,20, United-States, <=50K,400
52, Private,306108, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K,2080
34, Private,232855, Some-college,10, Separated, Other-service, Unmarried, Black, Female,37, United-States, <=50K,1258
44, Private,130126, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,45, United-States, >50K,1980
50, Private,194231, Masters,14, Divorced, Sales, Not-in-family, White, Female,40, United-States, >50K,2000
49, Self-emp-inc,197038, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K,2450
36, ?,168223, Bachelors,13, Never-married, ?, Own-child, White, Female,40, United-States, <=50K,1440
71, State-gov,26109, Prof-school,15, Married-civ-spouse, Other-service, Husband, White, Male,28, United-States, <=50K,1988
20, Private,285671, HS-grad,9, Never-married, Other-service, Other-relative, Black, Male,25, United-States, <=50K,500
20, Private,153583, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,40, ?, <=50K,800
59, Self-emp-inc,103948, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,60, United-States, >50K,3540
41, Private,439919, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, Mexico, <=50K,1640
38, Private,40319, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,42, United-States, <=50K,1596
55, Local-gov,159028, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K,2200
17, Private,98675, 9th,5, Never-married, Other-service, Unmarried, White, Female,20, United-States, <=50K,340
45, Private,90758, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K,2475
43, Self-emp-not-inc,75435, HS-grad,9, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,30, United-States, <=50K,1290
19, Private,219189, 12th,8, Never-married, Other-service, Own-child, White, Male,25, United-States, <=50K,475
33, Private,203463, HS-grad,9, Divorced, Other-service, Own-child, White, Female,40, United-States, <=50K,1320
63, Private,187635, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K,2520
39, Self-emp-not-inc,154641, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,50, United-States, >50K,1950
34, Private,27153, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, <=50K,1360
31, Private,150324, Assoc-acdm,12, Never-married, Machine-op-inspct, Unmarried, White, Male,40, United-States, <=50K,1240
21, Private,83704, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,840
23, Private,176262, Assoc-voc,11, Never-married, Adm-clerical, Other-relative, White, Female,36, United-States, <=50K,828
20, Private,179423, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,8, United-States, <=50K,160
45, Private,168038, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,60, United-States, >50K,2700
59, Private,108765, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, <=50K,2950
58, Private,146477, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, Greece, >50K,2320
66, Local-gov,188220, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,35, United-States, >50K,2310
37, Private,292855, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,35, United-States, >50K,1295
29, Private,114870, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,40, United-States, <=50K,1160
32, State-gov,77723, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,40, United-States, <=50K,1280
39, Private,284166, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K,1950
57, Private,133902, HS-grad,9, Widowed, Exec-managerial, Unmarried, White, Female,45, United-States, <=50K,2565
57, Private,191318, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K,2280
50, Self-emp-inc,67794, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male,60, United-States, <=50K,3000
44, Self-emp-inc,357679, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,65, United-States, >50K,2860
56, Private,117872, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,40, United-States, >50K,2240
26, Private,55929, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,48, United-States, <=50K,1248
22, ?,165065, Some-college,10, Never-married, ?, Own-child, White, Female,40, Italy, <=50K,880
26, Self-emp-not-inc,34307, Assoc-voc,11, Never-married, Farming-fishing, Own-child, White, Male,65, United-States, <=50K,1690
33, Private,246038, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K,1320
36, Self-emp-not-inc,147258, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,60, United-States, >50K,2160
45, Private,329144, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K,1800
56, Local-gov,52953, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Female,38, United-States, <=50K,2128
23, Private,216181, Some-college,10, Never-married, Sales, Own-child, White, Male,36, Iran, <=50K,828
23, Private,391171, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,25, United-States, <=50K,575
35, Local-gov,223242, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Male,40, United-States, <=50K,1400
39, Private,103925, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,32, United-States, >50K,1248
45, Private,38240, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K,1800
21, Private,148444, Some-college,10, Never-married, Sales, Own-child, White, Female,25, United-States, <=50K,525
56, State-gov,110257, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, <=50K,2240
31, Federal-gov,101345, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,40, United-States, <=50K,1240
44, Private,268098, 12th,8, Never-married, Transport-moving, Not-in-family, Black, Male,36, United-States, <=50K,1584
21, ?,369084, Some-college,10, Never-married, ?, Other-relative, White, Male,10, United-States, <=50K,210
31, Private,288825, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K,1240
20, Private,162688, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,38, United-States, <=50K,760
17, ?,48751, 11th,7, Never-married, ?, Own-child, Black, Female,40, United-States, <=50K,680
44, Federal-gov,184099, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K,1760
19, Private,307496, Some-college,10, Never-married, Other-service, Own-child, White, Female,23, United-States, <=50K,437
71, ?,176986, HS-grad,9, Widowed, ?, Unmarried, White, Male,24, United-States, <=50K,1704
23, Private,267955, Some-college,10, Never-married, Sales, Not-in-family, White, Female,40, United-States, <=50K,920
21, Private,283969, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,40, Mexico, <=50K,840
29, State-gov,204516, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15, United-States, <=50K,435
33, Private,167771, Some-college,10, Separated, Other-service, Not-in-family, White, Female,30, United-States, <=50K,990
46, Private,345073, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,48, United-States, >50K,2208
21, ?,380219, Some-college,10, Never-married, ?, Own-child, Black, Female,40, United-States, <=50K,840
36, Self-emp-inc,306156, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,60, United-States, >50K,2160
70, Self-emp-not-inc,37203, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,30, United-States, >50K,2100
19, Private,185097, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,37, United-States, <=50K,703
29, Private,144808, Some-college,10, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,40, United-States, <=50K,1160
34, Private,187203, Assoc-acdm,12, Never-married, Sales, Unmarried, White, Male,50, United-States, <=50K,1700
26, Private,125089, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K,1040
30, Private,289458, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, <=50K,1200
34, Private,144798, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K,1360
24, ?,172152, Bachelors,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,25, Taiwan, <=50K,600
28, Private,207513, HS-grad,9, Never-married, Sales, Own-child, White, Male,48, United-States, <=50K,1344
24, ?,164574, Some-college,10, Never-married, ?, Own-child, White, Male,40, United-States, <=50K,960
76, Private,199949, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, >50K,3800
19, Private,213024, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K,760
45, Private,213140, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,1800
24, Self-emp-not-inc,83374, Some-college,10, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,30, United-States, >50K,720
37, Private,192939, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K,1480
24, Private,424494, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,30, United-States, <=50K,720
24, Private,215243, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,42, United-States, <=50K,1008
40, Private,30682, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, >50K,1800
20, Private,306639, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,20, United-States, <=50K,400
23, Local-gov,218678, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K,920
25, Private,219130, Some-college,10, Never-married, Other-service, Not-in-family, Other, Female,40, United-States, <=50K,1000
64, Private,180624, Assoc-acdm,12, Never-married, Prof-specialty, Other-relative, White, Female,30, United-States, <=50K,1920
53, Local-gov,200190, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,55, United-States, >50K,2915
28, Private,194472, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,40, United-States, <=50K,1120
52, Local-gov,205767, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,40, United-States, >50K,2080
28, Private,249870, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Black, Male,50, United-States, <=50K,1400
31, Private,211242, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K,1705
77, Private,149912, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,10, United-States, <=50K,770
22, Private,85389, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,40, United-States, <=50K,880
17, ?,806316, 11th,7, Never-married, ?, Own-child, White, Female,20, United-States, <=50K,340
38, Private,329980, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,55, United-States, <=50K,2090
45, ?,236612, 11th,7, Divorced, ?, Own-child, Black, Male,40, United-States, <=50K,1800
25, Local-gov,249214, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,40, United-States, <=50K,1000
50, Private,257126, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K,2000
53, Local-gov,204397, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,60, United-States, <=50K,3180
24, Private,291979, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,40, United-States, <=50K,960
33, Private,138667, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, >50K,1650
57, Federal-gov,42298, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40, United-States, >50K,2280
39, Private,375452, Prof-school,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,48, United-States, >50K,1872
30, Private,94413, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,30, United-States, <=50K,900
31, Federal-gov,166626, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K,1240
39, State-gov,326566, Some-college,10, Never-married, Transport-moving, Own-child, Black, Male,40, United-States, <=50K,1560
30, Private,165503, Bachelors,13, Never-married, Sales, Own-child, White, Female,65, United-States, <=50K,1950
48, Private,102597, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,44, United-States, <=50K,2112
62, ?,113234, Masters,14, Married-civ-spouse, ?, Wife, White, Female,40, United-States, <=50K,2480
39, Private,177277, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, >50K,1755
34, Private,198103, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K,1360
45, Private,260490, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K,2250
32, Private,237478, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,40, United-States, <=50K,1280
40, Federal-gov,36885, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,50, United-States, <=50K,2000
17, Private,166242, 10th,6, Never-married, Other-service, Own-child, White, Female,15, United-States, <=50K,255
19, ?,158603, 10th,6, Never-married, ?, Own-child, Black, Male,25, United-States, <=50K,475
25, Private,274228, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,84, United-States, <=50K,2100
42, Private,185145, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,57, United-States, <=50K,2394
66, Private,28367, Bachelors,13, Married-civ-spouse, Priv-house-serv, Other-relative, White, Male,99, United-States, <=50K,6534
63, Self-emp-not-inc,28612, HS-grad,9, Widowed, Sales, Not-in-family, White, Male,70, United-States, <=50K,4410
43, Private,191429, 7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,25, United-States, <=50K,1075
26, Private,459548, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,20, Mexico, <=50K,520
23, Private,65481, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,40, United-States, >50K,920
39, Private,186130, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,55, United-States, >50K,2145
47, Self-emp-inc,350759, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K,1880
36, Private,359678, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,48, United-States, <=50K,1728
35, Private,220595, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K,1400
